CV_ID	GLYTOUCAN_ID	PUBCHEM_CID	COMPOSITION	MASS	IMAGE_URL	LINK_OUT_URL
G03984TW	G03984TW	NA	Hex4 HexNAc5 dHex2 NeuAc1	2264.83	https://api.glygen.org/glycan/image/G03984TW	https://www.glygen.org/glycan/G03984TW
G03987JH	G03987JH	NA	Hex4 HexNAc4 NeuAc1	1771.65	https://api.glygen.org/glycan/image/G03987JH	https://www.glygen.org/glycan/G03987JH
G03988RW	G03988RW	NA	Hex8 HexNAc7	2735.99	https://api.glygen.org/glycan/image/G03988RW	https://www.glygen.org/glycan/G03988RW
G03996DM	G03996DM	NA	Hex3 HexNAc3 NeuAc1 S2	1566.43	https://api.glygen.org/glycan/image/G03996DM	https://www.glygen.org/glycan/G03996DM
G04010WJ	G04010WJ	NA	Hex6 HexNAc4 dHex2	2094.76	https://api.glygen.org/glycan/image/G04010WJ	https://www.glygen.org/glycan/G04010WJ
G04016KC	G04016KC	NA	Hex2 HexNAc2	750.29	https://api.glygen.org/glycan/image/G04016KC	https://www.glygen.org/glycan/G04016KC
G04034BR	G04034BR	NA	Hex10 HexNAc9 dHex1	3612.31	https://api.glygen.org/glycan/image/G04034BR	https://www.glygen.org/glycan/G04034BR
G04041QU	G04041QU	NA	Hex7 HexNAc5 dHex1 NeuAc2	2896.03	https://api.glygen.org/glycan/image/G04041QU	https://www.glygen.org/glycan/G04041QU
G04043RM	G04043RM	NA	Hex3 HexNAc3 dHex1	1261.48	https://api.glygen.org/glycan/image/G04043RM	https://www.glygen.org/glycan/G04043RM
G04055MU	G04055MU	NA	Hex7 HexNAc9 dHex1 NeuAc1	3417.25	https://api.glygen.org/glycan/image/G04055MU	https://www.glygen.org/glycan/G04055MU
G04062XY	G04062XY	NA	Hex4 HexNAc3	1275.46	https://api.glygen.org/glycan/image/G04062XY	https://www.glygen.org/glycan/G04062XY
G04077XA	G04077XA	NA	Hex3 HexNAc6 dHex1 S2	2028.62	https://api.glygen.org/glycan/image/G04077XA	https://www.glygen.org/glycan/G04077XA
G04083LP	G04083LP	NA	Hex7 HexNAc10 dHex1 NeuAc4	4493.61	https://api.glygen.org/glycan/image/G04083LP	https://www.glygen.org/glycan/G04083LP
G04093XE	G04093XE	NA	Hex2	342.12	https://api.glygen.org/glycan/image/G04093XE	https://www.glygen.org/glycan/G04093XE
G04127CU	G04127CU	NA	Hex1 HexNAc1 dHex1 NeuAc1	822.31	https://api.glygen.org/glycan/image/G04127CU	https://www.glygen.org/glycan/G04127CU
G04130SK	G04130SK	NA	Hex3 HexNAc3 dHex1 NeuAc1	1550.56	https://api.glygen.org/glycan/image/G04130SK	https://www.glygen.org/glycan/G04130SK
G04137HF	G04137HF	NA	Hex2 HexNAc2 dHex1 NeuAc1	1187.44	https://api.glygen.org/glycan/image/G04137HF	https://www.glygen.org/glycan/G04137HF
G04146DI	G04146DI	NA	Hex6 HexNAc3 NeuAc1	1890.66	https://api.glygen.org/glycan/image/G04146DI	https://www.glygen.org/glycan/G04146DI
G04171XX	G04171XX	NA	Hex5 HexNAc4 NeuAc1	1931.69	https://api.glygen.org/glycan/image/G04171XX	https://www.glygen.org/glycan/G04171XX
G04179UO	G04179UO	NA	Hex6 HexNAc4 NeuAc3	2675.93	https://api.glygen.org/glycan/image/G04179UO	https://www.glygen.org/glycan/G04179UO
G04185QP	G04185QP	NA	Hex5 HexNAc8 dHex3	2891.08	https://api.glygen.org/glycan/image/G04185QP	https://www.glygen.org/glycan/G04185QP
G04190CM	G04190CM	NA	Hex4 HexNAc5 dHex2	1975.75	https://api.glygen.org/glycan/image/G04190CM	https://www.glygen.org/glycan/G04190CM
G04207OC	G04207OC	NA	Hex8 HexNAc5 dHex1 NeuAc1	2766.98	https://api.glygen.org/glycan/image/G04207OC	https://www.glygen.org/glycan/G04207OC
G04209KR	G04209KR	NA	Hex4 HexNAc5 dHex2	1973.73	https://api.glygen.org/glycan/image/G04209KR	https://www.glygen.org/glycan/G04209KR
G04222VM	G04222VM	NA	Hex4 HexNAc5 NeuAc1 S1	2052.67	https://api.glygen.org/glycan/image/G04222VM	https://www.glygen.org/glycan/G04222VM
G04243TK	G04243TK	NA	Hex7 HexNAc2	1560.55	https://api.glygen.org/glycan/image/G04243TK	https://www.glygen.org/glycan/G04243TK
G04248AK	G04248AK	NA	Hex8 HexNAc7 dHex1	2882.05	https://api.glygen.org/glycan/image/G04248AK	https://www.glygen.org/glycan/G04248AK
G04251SC	G04251SC	NA	Hex6 HexNAc2	1396.49	https://api.glygen.org/glycan/image/G04251SC	https://www.glygen.org/glycan/G04251SC
G04253BE	G04253BE	NA	Hex1 HexNAc2 dHex2 NeuAc1	1169.43	https://api.glygen.org/glycan/image/G04253BE	https://www.glygen.org/glycan/G04253BE
G04256AW	G04256AW	NA	Hex2 NeuAc1	633.21	https://api.glygen.org/glycan/image/G04256AW	https://www.glygen.org/glycan/G04256AW
G04257YJ	G04257YJ	NA	Hex4 HexNAc3	1275.46	https://api.glygen.org/glycan/image/G04257YJ	https://www.glygen.org/glycan/G04257YJ
G04263GM	G04263GM	NA	Hex4 HexNAc3	1275.46	https://api.glygen.org/glycan/image/G04263GM	https://www.glygen.org/glycan/G04263GM
G04264PI	G04264PI	NA	Hex9 HexNAc8 dHex1	3247.18	https://api.glygen.org/glycan/image/G04264PI	https://www.glygen.org/glycan/G04264PI
G04267HE	G04267HE	NA	Hex7 HexNAc6 NeuAc2	2953.05	https://api.glygen.org/glycan/image/G04267HE	https://www.glygen.org/glycan/G04267HE
G04277WT	G04277WT	NA	Hex3 HexNAc2	912.34	https://api.glygen.org/glycan/image/G04277WT	https://www.glygen.org/glycan/G04277WT
G04281QP	G04281QP	NA	Hex3 HexNAc5 dHex1	1665.62	https://api.glygen.org/glycan/image/G04281QP	https://www.glygen.org/glycan/G04281QP
G04281RT	G04281RT	NA	Hex4 HexNAc2 dHex1	1218.44	https://api.glygen.org/glycan/image/G04281RT	https://www.glygen.org/glycan/G04281RT
G04286CT	G04286CT	NA	Hex2 NeuAc1	633.21	https://api.glygen.org/glycan/image/G04286CT	https://www.glygen.org/glycan/G04286CT
G04286YE	G04286YE	NA	Hex5 HexNAc4 dHex1 NeuAc2	2368.84	https://api.glygen.org/glycan/image/G04286YE	https://www.glygen.org/glycan/G04286YE
G04302OV	G04302OV	NA	Hex6 HexNAc2	1398.5	https://api.glygen.org/glycan/image/G04302OV	https://www.glygen.org/glycan/G04302OV
G04328BO	G04328BO	NA	Hex9 HexNAc8	3101.12	https://api.glygen.org/glycan/image/G04328BO	https://www.glygen.org/glycan/G04328BO
G04337AE	G04337AE	NA	Hex2 HexNAc2 NeuAc1	1041.39	https://api.glygen.org/glycan/image/G04337AE	https://www.glygen.org/glycan/G04337AE
G04360LE	G04360LE	NA	Hex1 HexNAc2 NeuAc1 S1	959.29	https://api.glygen.org/glycan/image/G04360LE	https://www.glygen.org/glycan/G04360LE
G04371QE	G04371QE	NA	Hex4 HexNAc2 NeuAc1	1363.48	https://api.glygen.org/glycan/image/G04371QE	https://www.glygen.org/glycan/G04371QE
G04410LH	G04410LH	NA	Hex3 HexNAc6 dHex3	2160.82	https://api.glygen.org/glycan/image/G04410LH	https://www.glygen.org/glycan/G04410LH
G04420BS	G04420BS	NA	Hex5 HexNAc5 dHex1	1991.75	https://api.glygen.org/glycan/image/G04420BS	https://www.glygen.org/glycan/G04420BS
G04435PJ	G04435PJ	NA	Hex2 HexNAc1 S2	705.11	https://api.glygen.org/glycan/image/G04435PJ	https://www.glygen.org/glycan/G04435PJ
G04437UY	G04437UY	NA	Hex5 HexNAc4 dHex1 NeuAc2	2368.84	https://api.glygen.org/glycan/image/G04437UY	https://www.glygen.org/glycan/G04437UY
G04448SK	G04448SK	NA	Hex6 HexNAc5 dHex1	2151.78	https://api.glygen.org/glycan/image/G04448SK	https://www.glygen.org/glycan/G04448SK
G04459VF	G04459VF	NA	Hex2 HexNAc2 dHex3	1188.46	https://api.glygen.org/glycan/image/G04459VF	https://www.glygen.org/glycan/G04459VF
G04472VT	G04472VT	NA	Hex4 HexNAc5 dHex2	1973.73	https://api.glygen.org/glycan/image/G04472VT	https://www.glygen.org/glycan/G04472VT
G04495DJ	G04495DJ	NA	Hex6 HexNAc4	1802.64	https://api.glygen.org/glycan/image/G04495DJ	https://www.glygen.org/glycan/G04495DJ
G04499WF	G04499WF	NA	Hex8 HexNAc6 NeuAc3	3406.2	https://api.glygen.org/glycan/image/G04499WF	https://www.glygen.org/glycan/G04499WF
G04501FH	G04501FH	NA	Hex7 HexNAc5 NeuAc3	3041.06	https://api.glygen.org/glycan/image/G04501FH	https://www.glygen.org/glycan/G04501FH
G04503IF	G04503IF	NA	Hex2 HexNAc3 dHex1	1099.43	https://api.glygen.org/glycan/image/G04503IF	https://www.glygen.org/glycan/G04503IF
G04505IS	G04505IS	NA	Hex2 HexNAc2 S2	908.19	https://api.glygen.org/glycan/image/G04505IS	https://www.glygen.org/glycan/G04505IS
G04508HC	G04508HC	NA	Hex3 HexNAc6 dHex1	1868.7	https://api.glygen.org/glycan/image/G04508HC	https://www.glygen.org/glycan/G04508HC
G04518XW	G04518XW	NA	Hex3 HexNAc3 NeuAc1	1404.5	https://api.glygen.org/glycan/image/G04518XW	https://www.glygen.org/glycan/G04518XW
G04531ET	G04531ET	NA	Hex1 HexNAc1 NeuAc1	674.24	https://api.glygen.org/glycan/image/G04531ET	https://www.glygen.org/glycan/G04531ET
G04533YY	G04533YY	NA	Hex4 HexNAc4	1478.54	https://api.glygen.org/glycan/image/G04533YY	https://www.glygen.org/glycan/G04533YY
G04552VX	G04552VX	NA	Hex6 HexNAc4 NeuAc2	2384.84	https://api.glygen.org/glycan/image/G04552VX	https://www.glygen.org/glycan/G04552VX
G04561MG	G04561MG	NA	Hex5 HexNAc4 dHex3	2078.77	https://api.glygen.org/glycan/image/G04561MG	https://www.glygen.org/glycan/G04561MG
G04563ZO	G04563ZO	NA	Hex4 HexNAc1 HexN1	1276.39	https://api.glygen.org/glycan/image/G04563ZO	https://www.glygen.org/glycan/G04563ZO
G04573BF	G04573BF	NA	Hex5 HexNAc3 dHex1 NeuAc1	1874.67	https://api.glygen.org/glycan/image/G04573BF	https://www.glygen.org/glycan/G04573BF
G04580CX	G04580CX	NA	Hex6 HexNAc2	1396.49	https://api.glygen.org/glycan/image/G04580CX	https://www.glygen.org/glycan/G04580CX
G04582LB	G04582LB	NA	Hex3 HexNAc2	910.33	https://api.glygen.org/glycan/image/G04582LB	https://www.glygen.org/glycan/G04582LB
G04585NN	G04585NN	NA	Hex5 HexNAc6 dHex1 NeuAc3	3066.1	https://api.glygen.org/glycan/image/G04585NN	https://www.glygen.org/glycan/G04585NN
G04592TN	G04592TN	NA	Hex1 HexNAc1 dHex1 NeuAc1	822.31	https://api.glygen.org/glycan/image/G04592TN	https://www.glygen.org/glycan/G04592TN
G04595ZA	G04595ZA	NA	Hex4 HexNAc5 dHex1	1827.68	https://api.glygen.org/glycan/image/G04595ZA	https://www.glygen.org/glycan/G04595ZA
G04599VH	G04599VH	NA	Hex4 HexNAc1 dHex1 NeuAc1	1306.45	https://api.glygen.org/glycan/image/G04599VH	https://www.glygen.org/glycan/G04599VH
G04604QI	G04604QI	NA	Hex4 HexNAc5 dHex2	1973.73	https://api.glygen.org/glycan/image/G04604QI	https://www.glygen.org/glycan/G04604QI
G04608YG	G04608YG	NA	Hex2 HexNAc3	951.35	https://api.glygen.org/glycan/image/G04608YG	https://www.glygen.org/glycan/G04608YG
G04610NG	G04610NG	NA	Hex2 NeuAc1	633.21	https://api.glygen.org/glycan/image/G04610NG	https://www.glygen.org/glycan/G04610NG
G04612UW	G04612UW	NA	Hex6 HexNAc5 NeuAc2 S1	2667.87	https://api.glygen.org/glycan/image/G04612UW	https://www.glygen.org/glycan/G04612UW
G04626WE	G04626WE	NA	Hex3 HexNAc4 NeuAc1	1609.6	https://api.glygen.org/glycan/image/G04626WE	https://www.glygen.org/glycan/G04626WE
G04649ES	G04649ES	NA	Hex2 HexNAc6 HexA6 Pen1 S5 Other1	3322.63	https://api.glygen.org/glycan/image/G04649ES	https://www.glygen.org/glycan/G04649ES
G04650WV	G04650WV	NA	Hex7 HexNAc6 dHex1 NeuAc1	2808.01	https://api.glygen.org/glycan/image/G04650WV	https://www.glygen.org/glycan/G04650WV
G04657PL	G04657PL	NA	Hex5 HexNAc4 dHex3	2078.77	https://api.glygen.org/glycan/image/G04657PL	https://www.glygen.org/glycan/G04657PL
G04672PB	G04672PB	NA	Hex3 HexNAc5	1519.57	https://api.glygen.org/glycan/image/G04672PB	https://www.glygen.org/glycan/G04672PB
G04672QB	G04672QB	NA	Hex5 HexNAc6 dHex2	2338.87	https://api.glygen.org/glycan/image/G04672QB	https://www.glygen.org/glycan/G04672QB
G04676YO	G04676YO	NA	Hex3 HexNAc1 NeuAc2	1289.44	https://api.glygen.org/glycan/image/G04676YO	https://www.glygen.org/glycan/G04676YO
G04678VQ	G04678VQ	NA	Hex6 HexNAc5 NeuAc3	2879.01	https://api.glygen.org/glycan/image/G04678VQ	https://www.glygen.org/glycan/G04678VQ
G04679CK	G04679CK	NA	Hex7 HexNAc8 NeuAc2 S2	3519.12	https://api.glygen.org/glycan/image/G04679CK	https://www.glygen.org/glycan/G04679CK
G04681UD	G04681UD	NA	Hex10 HexNAc1	1841.62	https://api.glygen.org/glycan/image/G04681UD	https://www.glygen.org/glycan/G04681UD
G04689DA	G04689DA	NA	Hex7 HexNAc2	1558.54	https://api.glygen.org/glycan/image/G04689DA	https://www.glygen.org/glycan/G04689DA
G04689ZO	G04689ZO	NA	Hex8 HexNAc1	1517.51	https://api.glygen.org/glycan/image/G04689ZO	https://www.glygen.org/glycan/G04689ZO
G04690JX	G04690JX	NA	Hex1 HexNAc1 dHex2	675.26	https://api.glygen.org/glycan/image/G04690JX	https://www.glygen.org/glycan/G04690JX
G04699IC	G04699IC	NA	Hex4 HexNAc3 dHex1	1421.52	https://api.glygen.org/glycan/image/G04699IC	https://www.glygen.org/glycan/G04699IC
G04700EY	G04700EY	NA	Hex3 HexNAc1 NeuAc1	998.34	https://api.glygen.org/glycan/image/G04700EY	https://www.glygen.org/glycan/G04700EY
G04702QA	G04702QA	NA	Hex2 HexNAc3 dHex1 S1	1177.37	https://api.glygen.org/glycan/image/G04702QA	https://www.glygen.org/glycan/G04702QA
G04715AF	G04715AF	NA	Hex5 HexNAc6 dHex1	2192.81	https://api.glygen.org/glycan/image/G04715AF	https://www.glygen.org/glycan/G04715AF
G04742OZ	G04742OZ	NA	Hex2 HexNAc2 dHex1 S2	1056.26	https://api.glygen.org/glycan/image/G04742OZ	https://www.glygen.org/glycan/G04742OZ
G04775TV	G04775TV	NA	Hex7 HexNAc6 dHex2	2662.97	https://api.glygen.org/glycan/image/G04775TV	https://www.glygen.org/glycan/G04775TV
G04784US	G04784US	NA	Hex6 HexNAc5 dHex3 NeuAc1	2734.99	https://api.glygen.org/glycan/image/G04784US	https://www.glygen.org/glycan/G04784US
G04794OZ	G04794OZ	NA	Hex8 HexNAc7 dHex1	2882.05	https://api.glygen.org/glycan/image/G04794OZ	https://www.glygen.org/glycan/G04794OZ
G04797TI	G04797TI	NA	Hex6 HexNAc4 dHex3 NeuAc1	2531.91	https://api.glygen.org/glycan/image/G04797TI	https://www.glygen.org/glycan/G04797TI
G04809AM	G04809AM	NA	Hex4 HexNAc2 dHex1	1218.44	https://api.glygen.org/glycan/image/G04809AM	https://www.glygen.org/glycan/G04809AM
G04811EI	G04811EI	NA	Hex4 HexNAc7	2087.78	https://api.glygen.org/glycan/image/G04811EI	https://www.glygen.org/glycan/G04811EI
G04813BI	G04813BI	NA	HexNAc1 S1 Other1	555.02	https://api.glygen.org/glycan/image/G04813BI	https://www.glygen.org/glycan/G04813BI
G04820ZR	G04820ZR	NA	Hex5 HexNAc5 NeuAc2	2425.86	https://api.glygen.org/glycan/image/G04820ZR	https://www.glygen.org/glycan/G04820ZR
G04823YN	G04823YN	NA	Hex6 HexNAc5 dHex1 NeuAc2	2733.97	https://api.glygen.org/glycan/image/G04823YN	https://www.glygen.org/glycan/G04823YN
G04838UQ	G04838UQ	NA	Hex8 HexNAc7 dHex1	2882.05	https://api.glygen.org/glycan/image/G04838UQ	https://www.glygen.org/glycan/G04838UQ
G04840WZ	G04840WZ	NA	Hex5 HexNAc4 dHex1 NeuAc1 S1	2157.7	https://api.glygen.org/glycan/image/G04840WZ	https://www.glygen.org/glycan/G04840WZ
G04854VP	G04854VP	NA	Hex5 HexNAc8	2452.91	https://api.glygen.org/glycan/image/G04854VP	https://www.glygen.org/glycan/G04854VP
G04856GF	G04856GF	NA	Hex3 HexNAc3	1113.41	https://api.glygen.org/glycan/image/G04856GF	https://www.glygen.org/glycan/G04856GF
G04857UT	G04857UT	NA	Hex4 HexNAc2 dHex1 NeuAc1	1509.53	https://api.glygen.org/glycan/image/G04857UT	https://www.glygen.org/glycan/G04857UT
G04861MP	G04861MP	NA	Hex4 HexNAc5	1681.62	https://api.glygen.org/glycan/image/G04861MP	https://www.glygen.org/glycan/G04861MP
G04873JX	G04873JX	NA	Hex5 HexNAc4 dHex2	1932.71	https://api.glygen.org/glycan/image/G04873JX	https://www.glygen.org/glycan/G04873JX
G04874SZ	G04874SZ	NA	Hex5 HexNAc4 dHex1 NeuAc1	2077.75	https://api.glygen.org/glycan/image/G04874SZ	https://www.glygen.org/glycan/G04874SZ
G04879YF	G04879YF	NA	Hex6 HexNAc5 NeuAc3	2879.01	https://api.glygen.org/glycan/image/G04879YF	https://www.glygen.org/glycan/G04879YF
G04908IA	G04908IA	NA	Hex1 HexNAc3 dHex1	935.36	https://api.glygen.org/glycan/image/G04908IA	https://www.glygen.org/glycan/G04908IA
G04909DG	G04909DG	NA	Hex5 HexNAc4 NeuAc1	1931.69	https://api.glygen.org/glycan/image/G04909DG	https://www.glygen.org/glycan/G04909DG
G04912RF	G04912RF	NA	Hex6 HexNAc3 dHex2	1891.68	https://api.glygen.org/glycan/image/G04912RF	https://www.glygen.org/glycan/G04912RF
G04917SF	G04917SF	NA	Hex2 HexNAc2 dHex1	894.33	https://api.glygen.org/glycan/image/G04917SF	https://www.glygen.org/glycan/G04917SF
G04920ZE	G04920ZE	NA	Hex7 HexNAc6 NeuAc3	3244.14	https://api.glygen.org/glycan/image/G04920ZE	https://www.glygen.org/glycan/G04920ZE
G04930QT	G04930QT	NA	Hex5 HexNAc3 NeuAc1	1728.61	https://api.glygen.org/glycan/image/G04930QT	https://www.glygen.org/glycan/G04930QT
G04943NQ	G04943NQ	NA	Hex1 HexNAc1 dHex1 NeuAc1	820.3	https://api.glygen.org/glycan/image/G04943NQ	https://www.glygen.org/glycan/G04943NQ
G04947MP	G04947MP	NA	Hex8 HexNAc2	1722.61	https://api.glygen.org/glycan/image/G04947MP	https://www.glygen.org/glycan/G04947MP
G04951KA	G04951KA	NA	Hex3 HexNAc6 S1	1802.6	https://api.glygen.org/glycan/image/G04951KA	https://www.glygen.org/glycan/G04951KA
G04959WS	G04959WS	NA	Hex10 HexNAc10 dHex2	3961.45	https://api.glygen.org/glycan/image/G04959WS	https://www.glygen.org/glycan/G04959WS
G04964ME	G04964ME	NA	Hex6 HexNAc5	2005.72	https://api.glygen.org/glycan/image/G04964ME	https://www.glygen.org/glycan/G04964ME
G05002AF	G05002AF	NA	Hex2 HexNAc4 dHex1 NeuAc2	1882.68	https://api.glygen.org/glycan/image/G05002AF	https://www.glygen.org/glycan/G05002AF
G05022UB	G05022UB	NA	Hex3 HexNAc2 NeuAc1	1201.42	https://api.glygen.org/glycan/image/G05022UB	https://www.glygen.org/glycan/G05022UB
G05027SR	G05027SR	NA	Hex3 HexNAc4	1316.49	https://api.glygen.org/glycan/image/G05027SR	https://www.glygen.org/glycan/G05027SR
G05033IY	G05033IY	NA	Hex5 HexNAc4 dHex2	1932.71	https://api.glygen.org/glycan/image/G05033IY	https://www.glygen.org/glycan/G05033IY
G05049IC	G05049IC	NA	Hex6 HexNAc6 dHex2	2500.92	https://api.glygen.org/glycan/image/G05049IC	https://www.glygen.org/glycan/G05049IC
G05049YU	G05049YU	NA	Hex4 HexNAc4 dHex1	1624.6	https://api.glygen.org/glycan/image/G05049YU	https://www.glygen.org/glycan/G05049YU
G05064XF	G05064XF	NA	Hex5 HexNAc5 dHex1	1989.73	https://api.glygen.org/glycan/image/G05064XF	https://www.glygen.org/glycan/G05064XF
G05076OF	G05076OF	NA	Hex3 HexNAc2 dHex3	1348.5	https://api.glygen.org/glycan/image/G05076OF	https://www.glygen.org/glycan/G05076OF
G05096XM	G05096XM	NA	Hex2 HexNAc2 dHex1 S1	974.29	https://api.glygen.org/glycan/image/G05096XM	https://www.glygen.org/glycan/G05096XM
G05098CE	G05098CE	NA	Hex5 HexNAc3 dHex1	1583.57	https://api.glygen.org/glycan/image/G05098CE	https://www.glygen.org/glycan/G05098CE
G05098FE	G05098FE	NA	Hex6 HexNAc5 NeuAc3	2879.01	https://api.glygen.org/glycan/image/G05098FE	https://www.glygen.org/glycan/G05098FE
G05102QO	G05102QO	NA	Hex1 HexNAc1 NeuAc1	674.24	https://api.glygen.org/glycan/image/G05102QO	https://www.glygen.org/glycan/G05102QO
G05109NU	G05109NU	NA	Hex7 HexNAc3 dHex3	2201.81	https://api.glygen.org/glycan/image/G05109NU	https://www.glygen.org/glycan/G05109NU
G05127BN	G05127BN	NA	Hex1 HexNAc3 dHex1 NeuAc1	1226.45	https://api.glygen.org/glycan/image/G05127BN	https://www.glygen.org/glycan/G05127BN
G05133TU	G05133TU	NA	Hex4 HexNAc3 dHex1	1421.52	https://api.glygen.org/glycan/image/G05133TU	https://www.glygen.org/glycan/G05133TU
G05137JA	G05137JA	NA	Hex7 HexNAc6 dHex1 NeuAc2	3099.11	https://api.glygen.org/glycan/image/G05137JA	https://www.glygen.org/glycan/G05137JA
G05140WY	G05140WY	NA	Hex8 HexNAc2	1720.59	https://api.glygen.org/glycan/image/G05140WY	https://www.glygen.org/glycan/G05140WY
G05159JL	G05159JL	NA	Hex1 HexNAc2	586.22	https://api.glygen.org/glycan/image/G05159JL	https://www.glygen.org/glycan/G05159JL
G05164MI	G05164MI	NA	Hex2 HexNAc2 dHex1 NeuAc1	1187.44	https://api.glygen.org/glycan/image/G05164MI	https://www.glygen.org/glycan/G05164MI
G05164TT	G05164TT	NA	Hex3 HexNAc1 dHex1	853.31	https://api.glygen.org/glycan/image/G05164TT	https://www.glygen.org/glycan/G05164TT
G05187WH	G05187WH	NA	Hex3 HexNAc6 S2	1882.56	https://api.glygen.org/glycan/image/G05187WH	https://www.glygen.org/glycan/G05187WH
G05194RK	G05194RK	NA	Hex3 HexNAc2 NeuAc2	1492.52	https://api.glygen.org/glycan/image/G05194RK	https://www.glygen.org/glycan/G05194RK
G05203UQ	G05203UQ	NA	Hex7 HexNAc6 NeuAc4	3535.24	https://api.glygen.org/glycan/image/G05203UQ	https://www.glygen.org/glycan/G05203UQ
G05205SE	G05205SE	NA	Hex2 NeuAc2	924.31	https://api.glygen.org/glycan/image/G05205SE	https://www.glygen.org/glycan/G05205SE
G05206VR	G05206VR	NA	Hex3 HexNAc3 dHex1	1261.48	https://api.glygen.org/glycan/image/G05206VR	https://www.glygen.org/glycan/G05206VR
G05222CB	G05222CB	NA	Hex7 HexNAc6 dHex4 NeuAc2	3537.28	https://api.glygen.org/glycan/image/G05222CB	https://www.glygen.org/glycan/G05222CB
G05227QH	G05227QH	NA	Hex4 HexNAc1	869.3	https://api.glygen.org/glycan/image/G05227QH	https://www.glygen.org/glycan/G05227QH
G05229BF	G05229BF	NA	Hex3 HexNAc5 dHex1	1665.62	https://api.glygen.org/glycan/image/G05229BF	https://www.glygen.org/glycan/G05229BF
G05233KP	G05233KP	NA	Hex6 HexNAc5 dHex1	2153.8	https://api.glygen.org/glycan/image/G05233KP	https://www.glygen.org/glycan/G05233KP
G05241IE	G05241IE	NA	Hex5 HexNAc2	1234.43	https://api.glygen.org/glycan/image/G05241IE	https://www.glygen.org/glycan/G05241IE
G05260KF	G05260KF	NA	Hex2 HexNAc1	545.2	https://api.glygen.org/glycan/image/G05260KF	https://www.glygen.org/glycan/G05260KF
G05264HX	G05264HX	NA	Hex6 HexNAc2	1396.49	https://api.glygen.org/glycan/image/G05264HX	https://www.glygen.org/glycan/G05264HX
G05270TA	G05270TA	NA	Hex3 HexNAc1 NeuAc4	1871.63	https://api.glygen.org/glycan/image/G05270TA	https://www.glygen.org/glycan/G05270TA
G05273UJ	G05273UJ	NA	Hex2 HexNAc2	750.29	https://api.glygen.org/glycan/image/G05273UJ	https://www.glygen.org/glycan/G05273UJ
G05279MG	G05279MG	NA	Hex6 HexNAc5 dHex1	2151.78	https://api.glygen.org/glycan/image/G05279MG	https://www.glygen.org/glycan/G05279MG
G05287EJ	G05287EJ	NA	Hex4 HexNAc5 dHex2	1975.75	https://api.glygen.org/glycan/image/G05287EJ	https://www.glygen.org/glycan/G05287EJ
G05312EE	G05312EE	NA	Hex8 HexNAc2	1720.59	https://api.glygen.org/glycan/image/G05312EE	https://www.glygen.org/glycan/G05312EE
G05314WL	G05314WL	NA	Hex6 HexNAc5 dHex1 NeuAc2	2733.97	https://api.glygen.org/glycan/image/G05314WL	https://www.glygen.org/glycan/G05314WL
G05324EO	G05324EO	NA	Hex6 HexNAc5	2005.72	https://api.glygen.org/glycan/image/G05324EO	https://www.glygen.org/glycan/G05324EO
G05330ZQ	G05330ZQ	NA	Hex6 HexNAc4 NeuAc3	2675.93	https://api.glygen.org/glycan/image/G05330ZQ	https://www.glygen.org/glycan/G05330ZQ
G05344FK	G05344FK	NA	Hex6 HexNAc4	1802.64	https://api.glygen.org/glycan/image/G05344FK	https://www.glygen.org/glycan/G05344FK
G05344UC	G05344UC	NA	Hex2 HexNAc2 dHex2 NeuAc1 S1	1413.46	https://api.glygen.org/glycan/image/G05344UC	https://www.glygen.org/glycan/G05344UC
G05360BT	G05360BT	NA	Hex6 HexNAc5 dHex1 NeuAc1	2442.88	https://api.glygen.org/glycan/image/G05360BT	https://www.glygen.org/glycan/G05360BT
G05360PA	G05360PA	NA	Hex6 HexNAc6 NeuAc2	2790.99	https://api.glygen.org/glycan/image/G05360PA	https://www.glygen.org/glycan/G05360PA
G05361BA	G05361BA	NA	Hex2 HexNAc2 NeuAc1	1041.39	https://api.glygen.org/glycan/image/G05361BA	https://www.glygen.org/glycan/G05361BA
G05364NW	G05364NW	NA	Hex5 HexNAc2 dHex1	1380.49	https://api.glygen.org/glycan/image/G05364NW	https://www.glygen.org/glycan/G05364NW
