cv_id	glytoucan_ac	pubchem_ac
70679254	G36191CD	70679254
70680270	G20818VS	70680270
70680274	G08872UM	70680274
70680279	G87813TS	70680279
70680282	G51131QL	70680282
70680286	G66916RU	70680286
70680314	G10666VQ	70680314
70680315	G86702JK	70680315
70680316	G44375VE	70680316
70680317	G07397MN	70680317
70680319	G80858MF	70680319
70680320	G90725ZC	70680320
70680335	G86784SP	70680335
70680336	G76607YV	70680336
70680337	G39213VZ	70680337
70680342	G22185MF	70680342
70698305	G34476JC	70698305
70698309	G94983ZY	70698309
70698310	G57891XD	70698310
70698311	G40702WU	70698311
70698312	G28663KH	70698312
70698313	G47212KG	70698313
70698314	G31865AG	70698314
70698315	G63337SS	70698315
70698317	G01614ZM	70698317
70698318	G92252GS	70698318
70698321	G80722US	70698321
70698323	G32081WS	70698323
70698324	G51911JA	70698324
70698326	G77252PU	70698326
70698328	G51793MY	70698328
70698329	G99745QX	70698329
70698330	G58232XB	70698330
70698331	G03770HX	70698331
70698332	G67969KB	70698332
70698359	G95440AP	70698359
70698367	G74293NX	70698367
70698368	G90333CG	70698368
70698369	G08244HV	70698369
70698370	G03044ED	70698370
70698371	G66489LJ	70698371
70698374	G11998FO	70698374
70698375	G41052GC	70698375
70698377	G71814NS	70698377
70698378	G65191ST	70698378
70698382	G55220VL	70698382
70698383	G80966KZ	70698383
70698386	G31119YY	70698386
70698387	G00672PE	70698387
70788957	G19606QV	70788957
70788970	G93899SO	70788970
70788971	G36476BA	70788971
70788973	G22203BB	70788973
70788974	G01245TU	70788974
70788976	G04791QM	70788976
70788977	G43191LZ	70788977
70788978	G91365ZQ	70788978
70788979	G84467IZ	70788979
70788980	G60430KO	70788980
70788981	G25824CS	70788981
70788989	G18233KV	70788989
70788991	G14047PA	70788991
70788992	G61435KZ	70788992
70788993	G95306KD	70788993
70789002	G08169IN	70789002
70789003	G75789AR	70789003
70789004	G24684AO	70789004
70789016	G54115JL	70789016
70789017	G62112AO	70789017
7098663	G96446SA	7098663
7098664	G28399HE	7098664
71010344	G92177ZW	71010344
71092190	G14412XT	71092190
71296137	G12460DL	71296137
71296138	G46849JR	71296138
71296140	G56720TK	71296140
71296166	G78959US	71296166
71296168	G08396BF	71296168
71296169	G56703WU	71296169
71296178	G12518FG	71296178
71296179	G58169ID	71296179
71297234	G46208LD	71297234
71297235	G24464VD	71297235
71297236	G24529NQ	71297236
71297237	G32948PW	71297237
71297238	G09480OP	71297238
71297239	G35562PU	71297239
71297240	G32685CP	71297240
71297241	G90377OF	71297241
71297242	G43930QJ	71297242
71297243	G99627GJ	71297243
71297244	G14561VC	71297244
71297245	G13910LY	71297245
71297246	G31457FJ	71297246
71297247	G18414FL	71297247
71297248	G06557IC	71297248
71297249	G74394BJ	71297249
71297250	G45400XL	71297250
71297251	G73717AG	71297251
71297252	G40544US	71297252
71297253	G82746VF	71297253
71297254	G99510WI	71297254
71297255	G32715TG	71297255
71297256	G67026KG	71297256
71297257	G06616KY	71297257
71297258	G21561XX	71297258
71297259	G92058BI	71297259
71297260	G81252MZ	71297260
71297261	G11417QD	71297261
71297262	G74656JE	71297262
71297263	G23154TX	71297263
71297264	G46271TS	71297264
71297265	G77372RE	71297265
71297266	G54585VU	71297266
71297267	G30816RB	71297267
71297268	G42296CW	71297268
71297269	G23333KI	71297269
71297270	G40737EA	71297270
71297271	G42436GS	71297271
71297272	G08431YY	71297272
71297278	G98419BR	71297278
71297279	G10973QG	71297279
71297280	G45570JA	71297280
71297281	G40103VO	71297281
71297282	G75030WH	71297282
71297289	G25009PP	71297289
71297291	G35963CN	71297291
71297292	G82207VX	71297292
71297293	G70681VG	71297293
71297294	G75896QL	71297294
71297295	G98516BG	71297295
71297296	G95633RJ	71297296
71297297	G65030HB	71297297
71297298	G39119ZF	71297298
71297299	G38029ML	71297299
71297300	G43708QI	71297300
71297301	G25325YE	71297301
71297302	G23342BO	71297302
71297303	G14927KP	71297303
71297304	G51304JG	71297304
71297305	G66121LF	71297305
71297306	G52070UO	71297306
71297307	G65721TS	71297307
71297308	G52498MU	71297308
71297309	G22122FL	71297309
71297316	G94626AX	71297316
71297317	G62145FH	71297317
71297318	G79037RU	71297318
71297319	G84350SH	71297319
71297320	G98878RR	71297320
71297321	G17988XO	71297321
71297322	G58381OV	71297322
71297323	G97166FW	71297323
71297324	G54626GN	71297324
71297325	G35053YZ	71297325
71297326	G33030OB	71297326
71297327	G13006TG	71297327
71297328	G39174FS	71297328
71297329	G50165QT	71297329
71297330	G13746SQ	71297330
71297331	G34603JX	71297331
71297333	G09715CS	71297333
71297334	G82725FS	71297334
71297335	G27139SJ	71297335
71297337	G87784HD	71297337
71297338	G06768XI	71297338
71297339	G13305QJ	71297339
71297340	G74054RO	71297340
71297341	G33066WV	71297341
71297342	G10040DS	71297342
71297343	G85900AY	71297343
71297344	G84764CL	71297344
71297345	G67954RA	71297345
71297346	G70593DF	71297346
71297347	G39662GV	71297347
71297348	G37855JI	71297348
71297349	G33275DG	71297349
71297361	G47023PF	71297361
71297362	G31265VL	71297362
71297363	G05108UT	71297363
71297364	G37216UM	71297364
71297365	G20873FZ	71297365
71297366	G12033AP	71297366
71297367	G38974XL	71297367
71297368	G35528XC	71297368
71297369	G95589FK	71297369
71297370	G01595SM	71297370
71297373	G05890XZ	71297373
71297374	G03951MJ	71297374
71297375	G22327VZ	71297375
71297376	G01542OM	71297376
71297377	G33273UQ	71297377
71297378	G88469YE	71297378
71297379	G50354DO	71297379
71297383	G57311FK	71297383
71297384	G80498RN	71297384
71297385	G48670RT	71297385
71297386	G80513FH	71297386
71297387	G93869JB	71297387
71297388	G30295SC	71297388
71297389	G65484DP	71297389
71297390	G01713HS	71297390
71297391	G81194MD	71297391
71297392	G45995IV	71297392
71297393	G41804LU	71297393
71297394	G10359OW	71297394
71297395	G01299ER	71297395
71297396	G14307KB	71297396
71297398	G75571YN	71297398
71297400	G77479VH	71297400
71297401	G48421GV	71297401
71297402	G06920GM	71297402
71297403	G87308QC	71297403
71297404	G07169PS	71297404
71297410	G14576KZ	71297410
71297411	G69987TD	71297411
71297412	G96768SN	71297412
71297413	G49282JI	71297413
71297414	G72373YW	71297414
71297415	G33439FJ	71297415
71297416	G36693BM	71297416
71297417	G75022UP	71297417
71297418	G82405LP	71297418
71297419	G00492CQ	71297419
71297420	G63820GM	71297420
71297421	G37809PL	71297421
71297422	G65703ID	71297422
71297425	G31416KB	71297425
71297426	G28654UV	71297426
71297427	G00706QN	71297427
71297428	G62574BY	71297428
71297429	G34622QG	71297429
71297430	G12526AB	71297430
71297431	G74949YP	71297431
71297432	G08043ID	71297432
71297433	G51209GW	71297433
71297434	G52547JZ	71297434
71297435	G87668ED	71297435
71297436	G72108VJ	71297436
71297437	G56175ED	71297437
71297438	G30915AU	71297438
71297439	G70308HL	71297439
71297440	G09319JK	71297440
71297441	G03834RX	71297441
71297442	G70548CP	71297442
71297443	G65984FE	71297443
71297444	G87773EB	71297444
71297445	G87777GG	71297445
71297446	G78342SP	71297446
71297447	G03851WA	71297447
71297449	G38371WW	71297449
71297450	G17160IJ	71297450
71297451	G79643VQ	71297451
71297453	G76241TN	71297453
71297454	G47675LW	71297454
71297455	G75584LU	71297455
71297456	G56653RI	71297456
71297457	G44770ZI	71297457
71297458	G60956VN	71297458
71297459	G87695KR	71297459
71297460	G78681QL	71297460
71297461	G98855LF	71297461
71297462	G79083TK	71297462
71297463	G81358TE	71297463
71297464	G11960UF	71297464
71297465	G28720MP	71297465
71297466	G79198HM	71297466
71297467	G45256SO	71297467
71297468	G91247WI	71297468
71297469	G03654ML	71297469
71297470	G40735XY	71297470
71297471	G60653VD	71297471
71297472	G91074JT	71297472
71297473	G41812FF	71297473
71297474	G49369WH	71297474
71297475	G22146HW	71297475
71297476	G59149SL	71297476
71297477	G21627CA	71297477
71297478	G02915XR	71297478
71297479	G07098TP	71297479
71297480	G68651MF	71297480
71297481	G68679LW	71297481
71297482	G30542PN	71297482
71297483	G83644CC	71297483
71297484	G25787HL	71297484
71297485	G95782RB	71297485
71297486	G58955OJ	71297486
71297487	G86504RY	71297487
71297488	G01685IB	71297488
71297489	G71320DE	71297489
71297490	G45217YN	71297490
71297491	G15518HO	71297491
71297492	G81013EK	71297492
71297493	G17460MY	71297493
71297494	G40915GX	71297494
71297495	G83948CA	71297495
71297496	G97023FS	71297496
71297497	G48466UB	71297497
71297498	G03250GT	71297498
71297499	G56756FT	71297499
71297500	G23824XF	71297500
71297501	G41178NB	71297501
71297502	G73051OD	71297502
71297504	G93686CT	71297504
71297505	G80142NN	71297505
71297506	G06371NP	71297506
71297507	G79499QH	71297507
71297508	G00383KP	71297508
71297511	G29965VW	71297511
71297512	G92848QA	71297512
71297513	G86386QT	71297513
71297514	G04445KN	71297514
71297515	G17336FF	71297515
71297516	G10106TL	71297516
71297517	G10881VB	71297517
71297518	G79249GP	71297518
71297520	G21005TQ	71297520
71297521	G12715AH	71297521
71297522	G61717JN	71297522
71297523	G39893KL	71297523
71297524	G92257YN	71297524
71297525	G18160VJ	71297525
71297526	G69071XF	71297526
71297529	G44618FI	71297529
71297530	G56163DR	71297530
71297531	G55481KF	71297531
71297532	G05319BS	71297532
71297533	G53923UR	71297533
71297534	G37986HU	71297534
71297535	G24668UI	71297535
71297536	G70387YT	71297536
71297537	G79781PS	71297537
71297538	G35692YN	71297538
71297543	G36859SD	71297543
71297544	G57626SM	71297544
71297545	G44754DF	71297545
71297546	G91599FN	71297546
71297547	G93624ZP	71297547
71297549	G24585JV	71297549
71297550	G70851FQ	71297550
71297551	G29024OJ	71297551
71297552	G53582JE	71297552
71297553	G37827FY	71297553
71297554	G22587DK	71297554
71297555	G55953GF	71297555
71297562	G50880EE	71297562
71297563	G67223RN	71297563
71297564	G71782CJ	71297564
71297565	G54380FJ	71297565
71297566	G19447ZX	71297566
71297567	G62364JZ	71297567
71297568	G06250ZP	71297568
71297569	G44023GI	71297569
71297574	G59810YR	71297574
71297576	G93746CY	71297576
71297577	G65855MN	71297577
71297578	G63480NF	71297578
71297579	G67915MO	71297579
71297580	G34612DX	71297580
71297581	G98292JT	71297581
71297582	G17029IU	71297582
71297583	G84287MH	71297583
71297584	G84329MX	71297584
71297585	G49664YG	71297585
71297586	G92575UZ	71297586
71297587	G20079RG	71297587
71297588	G54764AV	71297588
71297589	G72369ZI	71297589
71297590	G04820ZT	71297590
71297591	G92413DG	71297591
71297592	G38373BD	71297592
71297593	G28882QV	71297593
71297594	G03681UF	71297594
71297595	G87854BA	71297595
71297596	G21927IY	71297596
71297597	G14942ZU	71297597
71297598	G36171JA	71297598
71297599	G07322RE	71297599
71297600	G62519IY	71297600
71297601	G69485SE	71297601
71297602	G95997CK	71297602
71297603	G69121YI	71297603
71297604	G44996SV	71297604
71297605	G54411RI	71297605
71297606	G17172ZR	71297606
71297607	G72460OS	71297607
71297608	G97130PD	71297608
71297609	G09125WG	71297609
71297610	G94926TV	71297610
71297611	G30857WQ	71297611
71297612	G81153QC	71297612
71297613	G07292LK	71297613
71297614	G51795VM	71297614
71297615	G95223JW	71297615
71297616	G03652TR	71297616
71297617	G13614FV	71297617
71297618	G24599MW	71297618
71297619	G03820FM	71297619
71297620	G71394EM	71297620
71297621	G58824LL	71297621
71297623	G18410AS	71297623
71297625	G38297TU	71297625
71297626	G47498FQ	71297626
71297627	G74388OG	71297627
71297628	G64098LT	71297628
71297630	G52928OQ	71297630
71297631	G97575FW	71297631
71297632	G43677XO	71297632
71297633	G52558CF	71297633
71297634	G63160NR	71297634
71297635	G86110YJ	71297635
71297636	G63389VQ	71297636
71297637	G04109RU	71297637
71297638	G65893EZ	71297638
71297639	G87178PF	71297639
71297641	G85121UD	71297641
71297643	G98602UY	71297643
71297644	G20173ZW	71297644
71297645	G47766VH	71297645
71297646	G79508WH	71297646
71297647	G37919OJ	71297647
71297648	G27874QL	71297648
71297649	G99622IJ	71297649
71297650	G88884NJ	71297650
71297651	G06067KZ	71297651
71297652	G01670UQ	71297652
71297653	G68318SH	71297653
71297654	G58236FD	71297654
71297655	G37591JC	71297655
71297656	G92278VP	71297656
71297657	G49951NR	71297657
71297658	G35722YG	71297658
71297659	G52971DE	71297659
71297660	G73866ZM	71297660
71297661	G93529RD	71297661
71297662	G66788KX	71297662
71297663	G56095ZZ	71297663
71297664	G79520GQ	71297664
71297665	G99306JE	71297665
71297666	G00998NI	71297666
71297667	G50474FI	71297667
71297668	G00247PL	71297668
71297669	G39298CN	71297669
71297670	G62779OI	71297670
71297671	G34383AG	71297671
71297672	G03740OH	71297672
71297673	G05948HK	71297673
71297674	G80637VS	71297674
71297675	G55879PV	71297675
71297676	G94736EY	71297676
71297677	G01169EW	71297677
71297678	G42028VS	71297678
71297679	G33070IY	71297679
71297681	G01361CV	71297681
71297682	G41310VR	71297682
71297683	G26179TW	71297683
71297684	G33685ZQ	71297684
71297685	G70382WT	71297685
71297686	G54255OI	71297686
71297687	G88242BL	71297687
71297688	G08646IB	71297688
71297689	G63565MO	71297689
71297690	G06731AE	71297690
71297691	G72954XC	71297691
71297692	G90889KG	71297692
71297693	G14899VS	71297693
71297694	G69725KG	71297694
71297695	G49225WK	71297695
71297696	G25632TA	71297696
71297697	G41912CL	71297697
71297698	G51333KM	71297698
71297699	G97109LT	71297699
71297700	G65294YU	71297700
71297701	G01489UZ	71297701
71297702	G10627KR	71297702
71297703	G54151YB	71297703
71297704	G73683LQ	71297704
71297707	G48020LQ	71297707
71297708	G74312RU	71297708
71297709	G20284VH	71297709
71297710	G53809CJ	71297710
71297711	G90028HY	71297711
71297712	G65617KZ	71297712
71297713	G53944MR	71297713
71297714	G41821MR	71297714
71297715	G28896CL	71297715
71297716	G19287UY	71297716
71297719	G44909WI	71297719
71297720	G86522OD	71297720
71297721	G16976BN	71297721
71297722	G72356JA	71297722
71297723	G62781GE	71297723
71297724	G73907HE	71297724
71297725	G14854WL	71297725
71297726	G74325TG	71297726
71297727	G13583BZ	71297727
71297728	G58517TJ	71297728
71297729	G01323LL	71297729
71297730	G09727XA	71297730
71297731	G84901UD	71297731
71297732	G49280JI	71297732
71297733	G91151XY	71297733
71297734	G22437MC	71297734
71297735	G42295MA	71297735
71297736	G35675LO	71297736
71297737	G00531ZU	71297737
71297738	G79018NX	71297738
71297739	G95910WJ	71297739
71297740	G48713OY	71297740
71297741	G51891DI	71297741
71297742	G16397GM	71297742
71297743	G36608LK	71297743
71297744	G27040MJ	71297744
71297745	G47531XE	71297745
71297746	G13672YG	71297746
71297747	G98217YG	71297747
71297748	G52112MC	71297748
71297749	G56271ML	71297749
71297750	G94816EL	71297750
71297751	G60705KN	71297751
71297752	G61956VN	71297752
71297753	G68817WF	71297753
71297754	G69060LX	71297754
71297755	G56852BX	71297755
71297756	G74716XL	71297756
71297757	G09578TK	71297757
71297758	G56703XH	71297758
71297759	G93839ET	71297759
71297760	G58808TX	71297760
71297761	G33981FE	71297761
71297763	G17968CJ	71297763
71297764	G29138OW	71297764
71297765	G94013XT	71297765
71297766	G90544PQ	71297766
71297767	G19747OA	71297767
71297768	G63024BG	71297768
71297769	G53750DR	71297769
71297770	G32779JS	71297770
71297771	G83312UD	71297771
71297772	G32744YO	71297772
71297773	G97225NR	71297773
71297774	G47877IZ	71297774
71297775	G76924RW	71297775
71297776	G71714EQ	71297776
71297777	G48442VP	71297777
71297778	G20174ZL	71297778
71297779	G44962ZM	71297779
71297780	G02945KQ	71297780
71297781	G36542BE	71297781
71297782	G93164KQ	71297782
71297783	G74290AC	71297783
71297784	G31993QW	71297784
71297785	G23897ET	71297785
71297787	G79810PX	71297787
71297789	G64860JV	71297789
71297790	G09420NN	71297790
71297791	G59141EN	71297791
71297792	G90858SP	71297792
71297793	G85652EW	71297793
71297794	G64259ZR	71297794
71297795	G08373SM	71297795
71297796	G45408ZW	71297796
71297797	G19339UM	71297797
71297798	G81121OC	71297798
71297799	G59256VO	71297799
71297800	G01476WA	71297800
71297801	G08113XU	71297801
71297802	G84674JQ	71297802
71297803	G42415XD	71297803
71297804	G01406RR	71297804
71297805	G37260FV	71297805
71297806	G66513RC	71297806
71297807	G18340ZI	71297807
71297808	G87107PF	71297808
71297809	G26394UA	71297809
71297810	G89058RF	71297810
71297811	G40173TB	71297811
71297812	G93788SW	71297812
71297813	G05478GN	71297813
71297814	G89364NG	71297814
71297815	G98712QJ	71297815
71297816	G44598QA	71297816
71297817	G00966RI	71297817
71297818	G88827CD	71297818
71297819	G49562JB	71297819
71297820	G24766QM	71297820
71297821	G09322OS	71297821
71297822	G19430NR	71297822
71297823	G29633ZY	71297823
71297824	G35283JZ	71297824
71297825	G67642SS	71297825
71297826	G96794ZC	71297826
71297827	G02152MS	71297827
71297828	G47741BL	71297828
71297829	G58216EF	71297829
71297830	G63413QV	71297830
71297831	G24705DL	71297831
71297832	G99141XX	71297832
71297833	G75082OS	71297833
71297834	G95186HE	71297834
71297835	G17441MI	71297835
71297836	G28330DZ	71297836
71297837	G38658JL	71297837
71297838	G39531LA	71297838
71297839	G72353NN	71297839
71297840	G93638BI	71297840
71297841	G14438ZT	71297841
71297842	G71360BB	71297842
71297843	G63665MU	71297843
71297844	G24336IA	71297844
71297845	G96852FA	71297845
71297846	G03414KZ	71297846
71297847	G23296IL	71297847
71297848	G85545IG	71297848
71297849	G66932MV	71297849
71297852	G39452ZZ	71297852
71297853	G83737UD	71297853
71297854	G67767BR	71297854
71297855	G99502WP	71297855
71297856	G40482NA	71297856
71297857	G12474XI	71297857
71297858	G99651QK	71297858
71297859	G00432WV	71297859
71297860	G31587OK	71297860
71297861	G19053XS	71297861
71297862	G68189FR	71297862
71297863	G98030BR	71297863
71297864	G21454AE	71297864
71297865	G25460BQ	71297865
71297866	G59345UT	71297866
71297867	G96916QO	71297867
71297868	G47961DI	71297868
71297869	G37306TB	71297869
71297870	G44361OH	71297870
71297871	G32510IZ	71297871
71297872	G58571IP	71297872
71297873	G72356VO	71297873
71297874	G58217PP	71297874
71297875	G25902AL	71297875
71297876	G85101OA	71297876
71297877	G76489QB	71297877
71297878	G67536FA	71297878
71297879	G21219OJ	71297879
71297880	G67898UK	71297880
71297881	G70236HL	71297881
71297882	G59041MP	71297882
71297883	G43499QE	71297883
71297884	G13495RN	71297884
71297885	G46141DD	71297885
71297886	G67608DN	71297886
71297887	G29695SR	71297887
71297888	G13441KG	71297888
71297889	G48527XN	71297889
71297890	G94806YM	71297890
71297891	G94804ZC	71297891
71297892	G27587OB	71297892
71297893	G25853OY	71297893
71297894	G28659UB	71297894
71297895	G17807LO	71297895
71297896	G32646BW	71297896
71297897	G38659HF	71297897
71297898	G83540SE	71297898
71297899	G56791SN	71297899
71297900	G69964CA	71297900
71297901	G42605KJ	71297901
71297902	G70617CF	71297902
71297903	G57075OH	71297903
71297904	G51710QD	71297904
71297905	G30447NS	71297905
71297906	G90779DH	71297906
71297907	G47171PS	71297907
71297908	G90033AN	71297908
71297909	G21767ND	71297909
71297910	G39340CD	71297910
71297911	G93446UA	71297911
71297912	G58887UO	71297912
71297913	G40343KH	71297913
71297914	G40198OD	71297914
71297915	G86053IC	71297915
71297916	G00433KW	71297916
71297917	G50507PS	71297917
71297920	G34394BR	71297920
71297921	G23805AC	71297921
71297922	G27929ZE	71297922
71297923	G83600PQ	71297923
71297924	G20034RK	71297924
71297925	G98728LU	71297925
71297926	G74248TD	71297926
71297927	G50782HI	71297927
71297928	G52724WY	71297928
71297929	G60604SE	71297929
71297930	G67342MA	71297930
71297931	G05979RR	71297931
71297933	G07368IA	71297933
71297934	G02182MJ	71297934
71297935	G95334YI	71297935
71297936	G46059YJ	71297936
71297937	G71125UE	71297937
71297938	G76945TE	71297938
71297939	G21969UD	71297939
71297940	G09568JT	71297940
71297941	G05188BU	71297941
