ENSEMBL_ID	DO_ID
ENSG00000185909	DOID:8567
ENSG00000185920	DOID:0110876|DOID:2512
ENSG00000185960	DOID:0060847|DOID:0112120
ENSG00000185963	DOID:0070349|DOID:0070350
ENSG00000185974	DOID:0110713
ENSG00000186010	DOID:0112095|DOID:8161
ENSG00000186081	DOID:0060256|DOID:0060735|DOID:0080510|DOID:0080511|DOID:0111346|DOID:4644
ENSG00000186104	DOID:10609
ENSG00000186111	DOID:0060653
ENSG00000186115	DOID:0080665
ENSG00000186153	DOID:0080060|DOID:0080452|DOID:5041
ENSG00000186184	DOID:0080790
ENSG00000186197	DOID:0111653|DOID:0111654
ENSG00000186326	DOID:0050335
ENSG00000186395	DOID:4603
ENSG00000186439	DOID:0060679
ENSG00000186442	DOID:0080671
ENSG00000186487	DOID:0070069
ENSG00000186510	DOID:0110146
ENSG00000186575	DOID:0111252|DOID:1790|DOID:3204
ENSG00000186687	DOID:0080117
ENSG00000186716	DOID:8552
ENSG00000186765	DOID:0110406
ENSG00000186790	DOID:0080607|DOID:0110230
ENSG00000186827	DOID:0111935
ENSG00000186832	DOID:0050449|DOID:0111709
ENSG00000186847	DOID:0060735|DOID:0080510|DOID:0080511|DOID:0111342|DOID:0111528|DOID:4644
ENSG00000186868	DOID:11870|DOID:678|DOID:9255
ENSG00000187017	DOID:0110494
ENSG00000187049	DOID:0070116|DOID:0110988
ENSG00000187079	DOID:0111228
ENSG00000187091	DOID:0080081
ENSG00000187098	DOID:0090002|DOID:0090100|DOID:0110950
ENSG00000187191	DOID:0070187
ENSG00000187240	DOID:0110087
ENSG00000187242	DOID:0060451|DOID:0080670
ENSG00000187266	DOID:0060652|DOID:10780
ENSG00000187288	DOID:0070203
ENSG00000187391	DOID:0080271
ENSG00000187486	DOID:0060334|DOID:0070218|DOID:0111110
ENSG00000187498	DOID:0090125|DOID:0111547
ENSG00000187535	DOID:0110097
ENSG00000187554	DOID:417
ENSG00000187566	DOID:3534
ENSG00000187608	DOID:0111934
ENSG00000187616	DOID:0080194
ENSG00000187676	DOID:0080201
ENSG00000187678	DOID:0090079
ENSG00000187689	DOID:0080243
ENSG00000187714	DOID:0110672
ENSG00000187726	DOID:0110610
ENSG00000187730	DOID:0111292
ENSG00000187741	DOID:0111095|DOID:13636
ENSG00000187775	DOID:0111926
ENSG00000187790	DOID:0111916
ENSG00000187796	DOID:2058
ENSG00000187848	DOID:0110567
ENSG00000187908	DOID:3070
ENSG00000188021	DOID:0060206
ENSG00000188037	DOID:2106
ENSG00000188095	DOID:0050568
ENSG00000188120	DOID:0070187
ENSG00000188153	DOID:0110034
ENSG00000188157	DOID:0110657
ENSG00000188158	DOID:0060599|DOID:0110272
ENSG00000188162	DOID:0110474
ENSG00000188419	DOID:9821
ENSG00000188452	DOID:0110368
ENSG00000188467	DOID:0080614
ENSG00000188517	DOID:0080143
ENSG00000188536	DOID:0110031|DOID:0111363|DOID:1099
ENSG00000188603	DOID:0110731
ENSG00000188613	DOID:0070171
ENSG00000188641	DOID:14218
ENSG00000188690	DOID:13271
ENSG00000188706	DOID:0060824
ENSG00000188738	DOID:0111911
ENSG00000188827	DOID:0111092
ENSG00000188906	DOID:0060371|DOID:0060892|DOID:14330
ENSG00000188910	DOID:0050467|DOID:0110559|DOID:0111195
ENSG00000188937	DOID:0050534|DOID:0110870
ENSG00000188992	DOID:1172
ENSG00000189056	DOID:0060751|DOID:0060902
ENSG00000189067	DOID:0110151
ENSG00000189079	DOID:0080297
ENSG00000189114	DOID:0060546
ENSG00000189221	DOID:0060693
ENSG00000189433	DOID:0080248
ENSG00000196074	DOID:0070188|DOID:0111910
ENSG00000196091	DOID:0060654|DOID:0111598
ENSG00000196092	DOID:9952
ENSG00000196116	DOID:0110247
ENSG00000196126	DOID:7148
ENSG00000196159	DOID:0060366|DOID:0080586
ENSG00000196189	DOID:0110357|DOID:0111017
ENSG00000196218	DOID:3529|DOID:8545
ENSG00000196230	DOID:0090136
ENSG00000196236	DOID:0111117
ENSG00000196296	DOID:0050692
ENSG00000196352	DOID:10611
ENSG00000196365	DOID:0111274
ENSG00000196367	DOID:0112166
ENSG00000196431	DOID:0110271
ENSG00000196459	DOID:0080362
ENSG00000196468	DOID:0111813
ENSG00000196505	DOID:0111616
ENSG00000196549	DOID:0110160|DOID:0111745
ENSG00000196569	DOID:0110636
ENSG00000196584	DOID:0111085
ENSG00000196588	DOID:0111998
ENSG00000196628	DOID:0060488|DOID:11555
ENSG00000196663	DOID:0110801
ENSG00000196664	DOID:0112063
ENSG00000196712	DOID:0050458|DOID:0111253|DOID:0111683|DOID:9256
ENSG00000196743	DOID:4795
ENSG00000196767	DOID:0080783
ENSG00000196811	DOID:0080110
ENSG00000196839	DOID:5810
ENSG00000196876	DOID:0080445
ENSG00000196878	DOID:0060737|DOID:0060738|DOID:0110054
ENSG00000196924	DOID:0050454|DOID:0080681|DOID:0111765|DOID:0111783|DOID:0111784|DOID:0111785|DOID:0111786|DOID:0111788|DOID:0112149|DOID:14711
ENSG00000196935	DOID:3962
ENSG00000196976	DOID:0080244
ENSG00000196998	DOID:0110739
ENSG00000197102	DOID:0070043|DOID:0070348|DOID:0070351|DOID:0110175
ENSG00000197121	DOID:0060308
ENSG00000197208	DOID:7148
ENSG00000197249	DOID:13372
ENSG00000197256	DOID:0080272
ENSG00000197265	DOID:0111872
ENSG00000197283	DOID:0070035
ENSG00000197299	DOID:2717
ENSG00000197321	DOID:0112108
ENSG00000197375	DOID:14365
ENSG00000197386	DOID:12858
ENSG00000197467	DOID:0110673
ENSG00000197496	DOID:0050645
ENSG00000197535	DOID:0060831|DOID:0060832|DOID:0060834
ENSG00000197561	DOID:0050590|DOID:0080625|DOID:5339
ENSG00000197563	DOID:0080138|DOID:0080503
ENSG00000197565	DOID:0111740
ENSG00000197579	DOID:0110391
ENSG00000197594	DOID:0050644|DOID:0050949|DOID:0060887|DOID:9352
ENSG00000197603	DOID:0060376|DOID:0110986
ENSG00000197616	DOID:0110108|DOID:0110320|DOID:0110453
ENSG00000197694	DOID:0080438
ENSG00000197728	DOID:0111888
ENSG00000197746	DOID:0110961|DOID:0111330|DOID:10581
ENSG00000197748	DOID:0070170|DOID:1572
ENSG00000197753	DOID:0110518
ENSG00000197822	DOID:0050656
ENSG00000197859	DOID:0111724|DOID:0111725
ENSG00000197912	DOID:0110816
ENSG00000197943	DOID:0090064
ENSG00000197969	DOID:0050766
ENSG00000198026	DOID:0070294
ENSG00000198198	DOID:0080413
ENSG00000198223	DOID:12120
ENSG00000198246	DOID:0111278
ENSG00000198286	DOID:0111957|DOID:0111958
ENSG00000198331	DOID:0050779|DOID:0111355
ENSG00000198380	DOID:0110660
ENSG00000198400	DOID:0070146
ENSG00000198467	DOID:0110932|DOID:0111597
ENSG00000198513	DOID:0070156|DOID:0110791
ENSG00000198515	DOID:0110377
ENSG00000198523	DOID:0110324|DOID:0110439
ENSG00000198561	DOID:0080346
ENSG00000198569	DOID:0050947
ENSG00000198570	DOID:0110080
ENSG00000198589	DOID:12177
ENSG00000198610	DOID:0111773
ENSG00000198626	DOID:0060674|DOID:0060675|DOID:0110071
ENSG00000198650	DOID:0050725
ENSG00000198668	DOID:0060678|DOID:0110655
ENSG00000198677	DOID:0111414|DOID:0111415
ENSG00000198682	DOID:0050812
ENSG00000198689	DOID:0060825
ENSG00000198690	DOID:0060911
ENSG00000198691	DOID:0050817|DOID:0110015|DOID:0110354|DOID:0111013
ENSG00000198695	DOID:0111755|DOID:3652|DOID:3687|DOID:705
ENSG00000198707	DOID:0050576|DOID:0070118|DOID:0110136|DOID:0110291|DOID:0111000
ENSG00000198712	DOID:3762
ENSG00000198727	DOID:0080198|DOID:705
ENSG00000198732	DOID:0060861
ENSG00000198734	DOID:0111902|DOID:11512|DOID:2216|DOID:3526
ENSG00000198758	DOID:0110702
ENSG00000198763	DOID:3652|DOID:705
ENSG00000198786	DOID:3652|DOID:3687|DOID:705
ENSG00000198799	DOID:0050816
ENSG00000198804	DOID:0080108|DOID:0111751|DOID:3762|DOID:705|DOID:9256
ENSG00000198805	DOID:5813
ENSG00000198807	DOID:0050591
ENSG00000198821	DOID:0111942
ENSG00000198824	DOID:0070070
ENSG00000198835	DOID:0060787|DOID:0070208|DOID:0110796
ENSG00000198836	DOID:0080336|DOID:0111340|DOID:0111441|DOID:0111580|DOID:5723
ENSG00000198840	DOID:0112101|DOID:3652
ENSG00000198851	DOID:0111971
ENSG00000198853	DOID:0080239
ENSG00000198886	DOID:0111755|DOID:3687|DOID:705
ENSG00000198888	DOID:3687|DOID:705|DOID:9352
ENSG00000198899	DOID:0111184|DOID:0111273|DOID:0111748|DOID:0111750|DOID:0111753|DOID:3652|DOID:4751|DOID:705
ENSG00000198910	DOID:0060246|DOID:10908|DOID:2476
ENSG00000198931	DOID:0060350
ENSG00000198938	DOID:0080108|DOID:3762|DOID:705
ENSG00000198947	DOID:0110461|DOID:11723|DOID:9883
ENSG00000203485	DOID:0110205|DOID:0111130
ENSG00000203618	DOID:2217
ENSG00000203747	DOID:0111941
ENSG00000203859	DOID:0050811
ENSG00000203867	DOID:0110447
ENSG00000203879	DOID:0112058
ENSG00000203883	DOID:0111360|DOID:0111361
ENSG00000203908	DOID:3393
ENSG00000204020	DOID:0060717
ENSG00000204103	DOID:0111534
ENSG00000204217	DOID:14557|DOID:5453
ENSG00000204248	DOID:0080026|DOID:0080673|DOID:0080677|DOID:0110509|DOID:0110545
ENSG00000204262	DOID:0080726
ENSG00000204264	DOID:0050553
ENSG00000204267	DOID:0060009
ENSG00000204311	DOID:0110511
ENSG00000204351	DOID:0111416
ENSG00000204370	DOID:0050771|DOID:0050773|DOID:0080533
ENSG00000204385	DOID:0080268
ENSG00000204386	DOID:3343
ENSG00000204406	DOID:0060307|DOID:0070031
ENSG00000204498	DOID:7148
ENSG00000204516	DOID:7148
ENSG00000204520	DOID:0111286|DOID:8893|DOID:9008
ENSG00000204525	DOID:0111286|DOID:8893
ENSG00000204539	DOID:0060283|DOID:0110699
ENSG00000204644	DOID:0060334
ENSG00000204655	DOID:8986
ENSG00000204842	DOID:0050955
ENSG00000204843	DOID:0060193|DOID:0060486|DOID:0111202|DOID:332
ENSG00000204852	DOID:0110982
ENSG00000204897	DOID:0111574
ENSG00000204922	DOID:0080118
ENSG00000204928	DOID:0110462
ENSG00000204983	DOID:4989
ENSG00000205084	DOID:0110989
ENSG00000205090	DOID:0050972
ENSG00000205155	DOID:2280
ENSG00000205213	DOID:11476
ENSG00000205403	DOID:0050419|DOID:0110025
ENSG00000205413	DOID:0080170
ENSG00000205426	DOID:0050472
ENSG00000205678	DOID:0060677
ENSG00000205916	DOID:0070187
ENSG00000205944	DOID:0070187
ENSG00000205981	DOID:0110000
ENSG00000206013	DOID:0110344
ENSG00000206503	DOID:9744
ENSG00000206561	DOID:0110667
ENSG00000211896	DOID:9538
ENSG00000211899	DOID:2583
ENSG00000212907	DOID:705
ENSG00000213024	DOID:4751
ENSG00000213047	DOID:2841
ENSG00000213139	DOID:0110240
ENSG00000213281	DOID:0050458|DOID:0060584|DOID:0110117|DOID:0111162|DOID:0111359|DOID:3962
ENSG00000213341	DOID:0060647
ENSG00000213380	DOID:0070260
ENSG00000213398	DOID:1391
ENSG00000213614	DOID:3320|DOID:4795
ENSG00000213619	DOID:0112081
ENSG00000213639	DOID:0080693
ENSG00000213658	DOID:0111983
ENSG00000213741	DOID:0111889
ENSG00000213853	DOID:0080386
ENSG00000213892	DOID:0110574|DOID:0111636
ENSG00000213918	DOID:9074
ENSG00000213928	DOID:0111978
ENSG00000213930	DOID:0111459
ENSG00000213937	DOID:0112162
ENSG00000214113	DOID:0111476
ENSG00000214140	DOID:0110405
ENSG00000214160	DOID:0080556
ENSG00000214274	DOID:0060200
ENSG00000214413	DOID:0110140
ENSG00000215193	DOID:0080482
ENSG00000215203	DOID:0110483
ENSG00000215417	DOID:0060464
ENSG00000215612	DOID:0060482
ENSG00000221829	DOID:0111086
ENSG00000221838	DOID:0110802
ENSG00000223802	DOID:0111451
ENSG00000223953	DOID:0060869
ENSG00000224389	DOID:0060298|DOID:9074
ENSG00000224877	DOID:0112091
ENSG00000225190	DOID:0110945
ENSG00000225614	DOID:14775
ENSG00000225830	DOID:0060240|DOID:0110028|DOID:0112158|DOID:2962
ENSG00000225950	DOID:1067
ENSG00000226979	DOID:9008
ENSG00000228253	DOID:0111753
ENSG00000228716	DOID:13382
ENSG00000231852	DOID:0050811
ENSG00000231925	DOID:0060009
ENSG00000232810	DOID:9008
ENSG00000233608	DOID:0060549|DOID:0060550
ENSG00000233927	DOID:0111894
ENSG00000234438	DOID:0110935
ENSG00000234602	DOID:0111855
ENSG00000234745	DOID:0050426|DOID:0080603|DOID:7147
ENSG00000234906	DOID:0111418
ENSG00000235718	DOID:0060837|DOID:0080634
ENSG00000236320	DOID:0111055
ENSG00000237412	DOID:0060835
ENSG00000237693	DOID:0110890
ENSG00000239474	DOID:0110929
ENSG00000239900	DOID:0050762
ENSG00000240505	DOID:0060025|DOID:12177
ENSG00000240972	DOID:676
ENSG00000241635	DOID:2739|DOID:3803
ENSG00000241935	DOID:0111672
ENSG00000242110	DOID:0060602|DOID:0111068
ENSG00000242802	DOID:0110800
ENSG00000242866	DOID:0110471
ENSG00000243335	DOID:0111446
ENSG00000243646	DOID:0110909
ENSG00000243649	DOID:0110026
ENSG00000244038	DOID:0080569
ENSG00000244045	DOID:0070268
ENSG00000244462	DOID:0080281
ENSG00000244486	DOID:0111699
ENSG00000244731	DOID:0060002|DOID:0060297|DOID:9074
ENSG00000244734	DOID:0080770|DOID:0111363|DOID:10923|DOID:12241
ENSG00000244752	DOID:0110269
ENSG00000245848	DOID:9119
ENSG00000247626	DOID:0050942|DOID:0111468
ENSG00000248098	DOID:9269
ENSG00000248099	DOID:11383
ENSG00000250479	DOID:0060214
ENSG00000251322	DOID:0070091|DOID:0080354
ENSG00000253710	DOID:0080567
ENSG00000253729	DOID:0111961
ENSG00000254585	DOID:0111715
ENSG00000254636	DOID:0110020
ENSG00000254647	DOID:0110741|DOID:0111108
ENSG00000256061	DOID:0110615
ENSG00000256269	DOID:3890
ENSG00000256525	DOID:0111525
ENSG00000257218	DOID:0112118
ENSG00000258366	DOID:0070022
ENSG00000258947	DOID:0080143|DOID:0090131|DOID:0090137
ENSG00000259384	DOID:0060872|DOID:0060873|DOID:0060874
ENSG00000260230	DOID:0080435
ENSG00000260596	DOID:0111192
ENSG00000261609	DOID:0090068
ENSG00000262814	DOID:0112113
ENSG00000262919	DOID:0111931
ENSG00000263639	DOID:10283
ENSG00000263761	DOID:1270
ENSG00000265107	DOID:0050650|DOID:0080662
ENSG00000265203	DOID:0110393
ENSG00000265241	DOID:14699
ENSG00000267534	DOID:0110519
ENSG00000267673	DOID:699
ENSG00000268221	DOID:0050679|DOID:13909
ENSG00000269335	DOID:0112003|DOID:12305|DOID:14793
ENSG00000270765	DOID:0111858
ENSG00000272047	DOID:0111871
ENSG00000273079	DOID:0070036|DOID:0080444
ENSG00000273540	DOID:11555
ENSG00000273611	DOID:0080539
ENSG00000273820	DOID:0112036
ENSG00000274286	DOID:0111692
ENSG00000274523	DOID:1928
ENSG00000275410	DOID:0111101|DOID:10283|DOID:9352
ENSG00000276045	DOID:0080686|DOID:0111976
ENSG00000277399	DOID:0110869
ENSG00000277494	DOID:0111420
ENSG00000277586	DOID:0080294|DOID:0110149|DOID:0110165
ENSG00000277734	DOID:0111977
ENSG00000278570	DOID:0090059|DOID:0110399
ENSG00000284741	DOID:0060280
ENSG00000284770	DOID:0060348|DOID:0080722
ENSG00000284779	DOID:14681
